item	itemLabel	icao	countryLabel	loc
http://www.wikidata.org/entity/Q1032113	CFB Bagotville	CYBG	Canada	Point(-70.9969 48.3306)
http://www.wikidata.org/entity/Q1032124	CFB Goose Bay	CYYR	Canada	Point(-60.425833333 53.319166666)
http://www.wikidata.org/entity/Q1032127	CFB Greenwood	CYZX	Canada	Point(-64.9169 44.9844)
http://www.wikidata.org/entity/Q1032133	CFB Trenton	CYTR	Canada	Point(-77.528055555 44.118888888)
http://www.wikidata.org/entity/Q1045919	Keesler Air Force Base	KBIX	United States of America	Point(-88.9236 30.4114)
http://www.wikidata.org/entity/Q1054219	Grosseto Airport	LIRS	Italy	Point(11.071666666 42.759722222)
http://www.wikidata.org/entity/Q1082819	Simpang Airport	WMKF	Malaysia	Point(101.7025 3.112222222)
http://www.wikidata.org/entity/Q1083424	Incirlik Air Base	LTAG	Turkey	Point(35.425833333 37.001944444)
http://www.wikidata.org/entity/Q1095676	Clark Air Base	RPLC	Philippines	Point(120.560278 15.185833)
http://www.wikidata.org/entity/Q1114128	Minot Air Force Base	KMIB	United States of America	Point(-101.357661111 48.415572222)
http://www.wikidata.org/entity/Q1145170	Cervia Air Force Base	LIPC	Italy	Point(12.30720278 44.224175)
http://www.wikidata.org/entity/Q1151984	Kermanshah Airport	OICC	Iran	Point(47.158127777 34.345852777)
http://www.wikidata.org/entity/Q1164127	RAF Coningsby	EGXC	United Kingdom	Point(-0.166111111 53.093055555)
http://www.wikidata.org/entity/Q1170117	Emmen Air Base	LSME	Switzerland	Point(8.30441667 47.09219444)
http://www.wikidata.org/entity/Q1177897	Davis–Monthan Air Force Base	KDMA	United States of America	Point(-110.883055555 32.166388888)
http://www.wikidata.org/entity/Q1229630	Tel Nof Airbase	LLEK	Israel	Point(34.82184444 31.83947222)
http://www.wikidata.org/entity/Q1230410	Patrick Space Force Base	KCOF	United States of America	Point(-80.609978055 28.235006666)
http://www.wikidata.org/entity/Q1231271	Farnborough Airport	EGLF	United Kingdom	Point(-0.7775 51.275277777)
http://www.wikidata.org/entity/Q1267464	Vogler Aerodrome	LOXL	Austria	Point(14.193535 48.22634)
http://www.wikidata.org/entity/Q1268666	Dyess Air Force Base	KDYS	United States of America	Point(-99.8547 32.4208)
http://www.wikidata.org/entity/Q1283490	Hatzerim Airbase	LLHB	Israel	Point(34.662558333 31.233358333)
http://www.wikidata.org/entity/Q1284157	Sarasota–Bradenton International Airport	KSRQ	United States of America	Point(-82.554444444 27.395555555)
http://www.wikidata.org/entity/Q1297947	Casarsa della Delizia Military Airfield	LIDK	Italy	Point(12.81888889 45.95305556)
http://www.wikidata.org/entity/Q1298028	Howard Air Force Base	MPHO	Panama	Point(-79.59964722 8.91495278)
http://www.wikidata.org/entity/Q1298115	Eglin Air Force Base	KVPS	United States of America	Point(-86.542222222 30.489444444)
http://www.wikidata.org/entity/Q1298295	Meppen Air Base	ETWM	Germany	Point(7.32633 52.7232)
http://www.wikidata.org/entity/Q1303603	Eggebek Air Base	ETME	Germany	Point(9.34667 54.625)
http://www.wikidata.org/entity/Q1316831	Heidelberg Army Heliport	ETIE	Germany	Point(8.65263 49.3924)
http://www.wikidata.org/entity/Q1316831	Heidelberg Army Heliport	ETIE	Germany	Point(8.651992 49.393442)
http://www.wikidata.org/entity/Q1331016	Dumatubin Airport	WAPL	Indonesia	Point(132.731388888 -5.661388888)
http://www.wikidata.org/entity/Q1332829	Soewondo Air Force Base	WIMK	Indonesia	Point(98.671666666 3.558055555)
http://www.wikidata.org/entity/Q1338960	Orléans Air Base	LFOJ	France	Point(1.75944444 47.98944444)
http://www.wikidata.org/entity/Q1339056	Getafe Air Base	LEGT	Spain	Point(-3.723833 40.294138)
http://www.wikidata.org/entity/Q1346991	Luke Air Force Base	KLUF	United States of America	Point(-112.383055555 33.535)
http://www.wikidata.org/entity/Q1350451	Misawa Air Base	RJSM	Japan	Point(141.371944444 40.705277777)
http://www.wikidata.org/entity/Q1365543	Amendola Airport	LIBA	Italy	Point(15.713333 41.538611)
http://www.wikidata.org/entity/Q1365543	Amendola Airport	LIBA	Italy	Point(15.718055 41.541388)
http://www.wikidata.org/entity/Q1403609	RAAF Base Richmond	YSRI	Australia	Point(150.7677778 -33.598333333)
http://www.wikidata.org/entity/Q1403609	RAAF Base Richmond	YSRI	Australia	Point(150.780833333 -33.600555555)
http://www.wikidata.org/entity/Q1407551	Mountain Home Air Force Base	KMUO	United States of America	Point(-115.872430555 43.043602777)
http://www.wikidata.org/entity/Q1411234	Brand Airport	EDUC	Germany	Point(13.74861111 52.0375)
http://www.wikidata.org/entity/Q1411234	Brand Airport	EDUC	Germany	Point(13.7489 52.0389)
http://www.wikidata.org/entity/Q1413700	Geçitkale Air Base	LCGK	Cyprus	Point(33.719928 35.236037)
http://www.wikidata.org/entity/Q1413700	Geçitkale Air Base	LCGK	Northern Cyprus	Point(33.719928 35.236037)
http://www.wikidata.org/entity/Q1416857	Lackland Air Force Base	KSKF	United States of America	Point(-98.581111111 29.384166666)
http://www.wikidata.org/entity/Q1427413	RAF Fairford	EGVA	United Kingdom	Point(-1.79 51.6822)
http://www.wikidata.org/entity/Q1428519	Jever Airport	ETNJ	Germany	Point(7.888666666 53.5335)
http://www.wikidata.org/entity/Q1428521	Hanau Army Airfield	ETID	Germany	Point(8.96159 50.1692)
http://www.wikidata.org/entity/Q1428521	Hanau Army Airfield	ETID	Germany	Point(8.961667 50.169167)
http://www.wikidata.org/entity/Q1428523	Oldenburg Air Base	ETNO	Germany	Point(8.16556 53.18)
http://www.wikidata.org/entity/Q1430926	Bandırma Airport	LTBG	Turkey	Point(27.9775 40.317777777)
http://www.wikidata.org/entity/Q1431985	Cuatro Vientos Airport	LECU	Spain	Point(-3.785 40.370555555)
http://www.wikidata.org/entity/Q1432898	Sliač Airport	LZSL	Slovakia	Point(19.134166666 48.638055555)
http://www.wikidata.org/entity/Q1433197	Verona Villafranca Airport	LIPX	Italy	Point(10.888055 45.396388)
http://www.wikidata.org/entity/Q1433432	Ahlhorner Heide Airbase	ETNA	Germany	Point(8.21472 52.8817)
http://www.wikidata.org/entity/Q1433432	Ahlhorner Heide Airbase	ETNA	Germany	Point(8.2325 52.885)
http://www.wikidata.org/entity/Q1433506	Bamberg-Breitenau airfield	EDQA	Germany	Point(10.914488888 49.92055)
http://www.wikidata.org/entity/Q1433561	Cottbus Air Base	ETHT	Germany	Point(14.292 51.768)
http://www.wikidata.org/entity/Q1433561	Cottbus Air Base	ETHT	Germany	Point(14.295277777 51.768611111)
http://www.wikidata.org/entity/Q1433605	Grafenwoehr Army Airfield	ETIC	Germany	Point(11.9402 49.6987)
http://www.wikidata.org/entity/Q1433605	Grafenwoehr Army Airfield	ETIC	Germany	Point(11.941167 49.6995)
http://www.wikidata.org/entity/Q1433608	Giebelstadt airfield	EDQG	Germany	Point(9.966483333 49.648130555)
http://www.wikidata.org/entity/Q1433649	Illesheim Army Heliport	ETIK	Germany	Point(10.3864 49.4733)
http://www.wikidata.org/entity/Q1433669	Kingsfield Airfield Airport	LCRE	United Kingdom	Point(33.71605556 35.01430556)
http://www.wikidata.org/entity/Q1433694	Leipheim Airport	EDSD	Germany	Point(10.2361 48.4403)
http://www.wikidata.org/entity/Q1433810	Preschen Airport	ETNR	Germany	Point(14.6333 51.6633)
http://www.wikidata.org/entity/Q1433810	Preschen Airport	ETNR	Germany	Point(14.633612 51.663612)
http://www.wikidata.org/entity/Q1433904	Toblach Airport	LIVD	Italy	Point(12.231516666 46.726983333)
http://www.wikidata.org/entity/Q1433959	Locarno Air Base	LSMO	Switzerland	Point(8.878611111 46.160833333)
http://www.wikidata.org/entity/Q1444594	Karshi-Khanabad Air Base	UTSL	Uzbekistan	Point(65.75 38.7833)
http://www.wikidata.org/entity/Q1444594	Karshi-Khanabad Air Base	UTSL	Uzbekistan	Point(65.9215 38.8336)
http://www.wikidata.org/entity/Q1445322	Gioia del Colle Air Base	LIBV	Italy	Point(16.934167 40.765555)
http://www.wikidata.org/entity/Q1445322	Gioia del Colle Air Base	LIBV	Italy	Point(16.933333333 40.767833333)
http://www.wikidata.org/entity/Q1446578	Gilze-Rijen Air Base	EHGR	Netherlands	Point(4.938056 51.566389)
http://www.wikidata.org/entity/Q1475096	Pratica di Mare Air Base	LIRE	Italy	Point(12.44518333 41.65452222)
http://www.wikidata.org/entity/Q1493010	Rivolto Air Force Base	LIPI	Italy	Point(13.04933 45.97875)
http://www.wikidata.org/entity/Q1494074	Guidonia Airport	LIRG	Italy	Point(12.74083333 41.99027778)
http://www.wikidata.org/entity/Q1498314	Tyndall Air Force Base	KPAM	United States of America	Point(-85.575416666 30.069566666)
http://www.wikidata.org/entity/Q1513045	Fairchild Air Force Base	KSKA	United States of America	Point(-117.656 47.615)
http://www.wikidata.org/entity/Q1520213	McChord Field	KTCM	United States of America	Point(-122.476 47.1378)
http://www.wikidata.org/entity/Q1935013	Prague-Kbely Airport	LKKB	Czech Republic	Point(14.54527778 50.12166667)
http://www.wikidata.org/entity/Q1935016	Sarzana-Luni Military Airfield	LIQW	Italy	Point(9.98888889 44.08888889)
http://www.wikidata.org/entity/Q1935038	Nevatim Airbase	LLNV	Israel	Point(35.0123 31.208347222)
http://www.wikidata.org/entity/Q1940767	Whiteman Air Force Base	KSZL	United States of America	Point(-93.547863888 38.730305555)
http://www.wikidata.org/entity/Q1944310	Weelde Air Base	EBWE	Belgium	Point(4.964747 51.396461)
http://www.wikidata.org/entity/Q1956149	Francis E. Warren Air Force Base	KFEW	United States of America	Point(-104.864722 41.144167)
http://www.wikidata.org/entity/Q1961428	Cengiz Topel Naval Air Station	LTBQ	Turkey	Point(30.08333611 40.73502778)
http://www.wikidata.org/entity/Q1968916	RAF Ascension Island	FHAW	Saint Helena, Ascension and Tristan da Cunha	Point(-14.393667 -7.969667)
http://www.wikidata.org/entity/Q1984972	Olenya	XLMO	Russia	Point(33.47 68.15166667)
http://www.wikidata.org/entity/Q1984989	Kubinka	UUMB	Russia	Point(36.65 55.61166667)
http://www.wikidata.org/entity/Q1986690	Kilpyavr	ULMW	Russia	Point(32.40833333 69.09666667)
http://www.wikidata.org/entity/Q1986690	Kilpyavr	ULMW	Soviet Union	Point(32.40833333 69.09666667)
http://www.wikidata.org/entity/Q1993306	Dyagilevo	UUBD	Russia	Point(39.57166667 54.64277778)
http://www.wikidata.org/entity/Q1999664	Tinker Air Force Base	KTIK	United States of America	Point(-97.386633333 35.414738888)
http://www.wikidata.org/entity/Q2011909	Rogachevo	ULDR	Russia	Point(52.478333333 71.616666666)
http://www.wikidata.org/entity/Q2026702	El Libertador Air Base	SVBL	Venezuela	Point(-67.56111111 10.18055556)
http://www.wikidata.org/entity/Q2123956	RAF Brampton Wyton Henlow	EGWE	United Kingdom	Point(-0.303056 52.015278)
http://www.wikidata.org/entity/Q2123976	RAF Waddington	EGXW	United Kingdom	Point(-0.530833333 53.1725)
http://www.wikidata.org/entity/Q2172548	Car Nicobar Air Force Base	VOCX	India	Point(92.819722222 9.1525)
http://www.wikidata.org/entity/Q2187683	Cannon Air Force Base	KCVS	United States of America	Point(-103.32778 34.39806)
http://www.wikidata.org/entity/Q2242841	Tengah Air Base	WSAT	Singapore	Point(103.708611111 1.387222222)
http://www.wikidata.org/entity/Q2271372	Volkel Air Base	EHVK	Netherlands	Point(5.707833 51.657195)
http://www.wikidata.org/entity/Q2317425	Duxford Aerodrome	EGSU	United Kingdom	Point(0.131944444 52.090833333)
http://www.wikidata.org/entity/Q2318365	Robins Air Force Base	KWRB	United States of America	Point(-83.591666666 32.64)
http://www.wikidata.org/entity/Q2334993	Woensdrecht Air Base	EHWO	Netherlands	Point(4.342138 51.449)
http://www.wikidata.org/entity/Q2334993	Woensdrecht Air Base	EHWO	Netherlands	Point(4.342222 51.449444)
http://www.wikidata.org/entity/Q2343940	Basa Air Base	RPUF	Philippines	Point(120.48333333 14.98333333)
http://www.wikidata.org/entity/Q2343940	Basa Air Base	RPUF	Philippines	Point(120.493333 14.986667)
http://www.wikidata.org/entity/Q2360285	Mactan Air Base	RPVM	Philippines	Point(123.98277778 10.31333333)
http://www.wikidata.org/entity/Q2361539	Ramon Airbase	LLRM	Israel	Point(34.667777777 30.774722222)
http://www.wikidata.org/entity/Q2371958	RAAF Base Wagga	YSWG	Australia	Point(147.466388888 -35.165277777)
http://www.wikidata.org/entity/Q2386868	Avord Air Base	LFOA	France	Point(2.6425 47.05722222)
http://www.wikidata.org/entity/Q2392019	Phalsbourg-Bourscheid Air Base	LFQP	France	Point(7.205 48.768055)
http://www.wikidata.org/entity/Q2415100	Iqaluit Airport	CYFB	Canada	Point(-68.5561 63.7567)
http://www.wikidata.org/entity/Q2415100	Iqaluit Airport	CYFB	Canada	Point(-68.5397 63.7558)
http://www.wikidata.org/entity/Q2426145	Severomorsk-1	ULAK	Russia	Point(33.41833333 69.03166667)
http://www.wikidata.org/entity/Q2426665	Kant Air Base	UAFW	Kyrgyzstan	Point(74.846388888 42.853055555)
http://www.wikidata.org/entity/Q2533007	Soesterberg Air Base	EHSB	Netherlands	Point(5.273888888 52.1275)
http://www.wikidata.org/entity/Q2546471	Wheeler Army Airfield	PHHI	United States of America	Point(-158.043889 21.486667)
http://www.wikidata.org/entity/Q2560021	Altus Air Force Base	KLTS	United States of America	Point(-99.2681 34.6639)
http://www.wikidata.org/entity/Q2577056	Grand Forks Air Force Base	KRDR	United States of America	Point(-97.4011 47.9639)
http://www.wikidata.org/entity/Q2602457	Torrejón Air Base	LETO	Spain	Point(-3.445833333 40.496666666)
http://www.wikidata.org/entity/Q2625576	Moody Air Force Base	KVAD	United States of America	Point(-83.193055555 30.968611111)
http://www.wikidata.org/entity/Q2627988	Halli Airport	EFHA	Finland	Point(24.78916667 61.85638889)
http://www.wikidata.org/entity/Q2628568	Kauhava Airfield	EFKA	Finland	Point(23.051388888 63.124166666)
http://www.wikidata.org/entity/Q2629807	Hatzor Airbase	LLHS	Israel	Point(34.727222222 31.7625)
http://www.wikidata.org/entity/Q2629816	Ramat David Airbase	LLRD	Israel	Point(35.183325 32.666602777)
http://www.wikidata.org/entity/Q2660813	Utti Airport	EFUT	Finland	Point(26.938055555 60.896388888)
http://www.wikidata.org/entity/Q2663480	Villamor Airbase	RPLL	Philippines	Point(121.01944444 14.50861111)
http://www.wikidata.org/entity/Q2663480	Villamor Airbase	RPLL	Philippines	Point(121.0226 14.5181)
http://www.wikidata.org/entity/Q2669351	Moorsele Airfield	EBMO	Belgium	Point(3.14722 50.85278)
http://www.wikidata.org/entity/Q2673008	Lokpriya Gopinath Bordoloi International Airport	VEGT	India	Point(91.585833333 26.106111111)
http://www.wikidata.org/entity/Q2713594	Colmar – Meyenheim Air Base	LFSC	France	Point(7.39972 47.9225)
http://www.wikidata.org/entity/Q2722822	Eielson Air Force Base	PAEI	United States of America	Point(-147.1013889 64.66555556)
http://www.wikidata.org/entity/Q2722822	Eielson Air Force Base	PAEI	United States of America	Point(-147.101 64.6656)
http://www.wikidata.org/entity/Q2741619	Jervis Bay Airport	YJBY	Australia	Point(150.696666666 -35.146666666)
http://www.wikidata.org/entity/Q2760781	Kép Airbase	VVKP	Vietnam	Point(106.26111 21.39472)
http://www.wikidata.org/entity/Q2786857	Bartolomeu de Gusmão Airport	SBSC	Brazil	Point(-43.71916667 -22.93222222)
http://www.wikidata.org/entity/Q2788431	Banjički Vis Military Base	LYBV	Serbia	Point(20.4714 44.7623)
http://www.wikidata.org/entity/Q2789540	Bartow Municipal Airport	KBOW	United States of America	Point(-81.7833 27.9433)
http://www.wikidata.org/entity/Q2819228	Prince M. Bunyamin Air Force Base	WIAG	Indonesia	Point(105.233333333 -4.616666666)
http://www.wikidata.org/entity/Q2863339	Arnold Air Force Base	KAYX	United States of America	Point(-86.085833333 35.3925)
http://www.wikidata.org/entity/Q2872473	Leeuwarden Air Base	EHLW	Netherlands	Point(5.755833 53.227778)
http://www.wikidata.org/entity/Q2875364	Ambérieu-en-Bugey Air Base	LFXA	France	Point(5.33778 45.9797)
http://www.wikidata.org/entity/Q2875394	Q2875394	LF51	France	Point(4.91866 44.1799)
http://www.wikidata.org/entity/Q2875572	Persan-Beaumont Airport	LFPA	France	Point(2.313055 49.165833)
http://www.wikidata.org/entity/Q2875598	Sault Saint-Christol Airport	LFXI	France	Point(5.49582 44.0564)
http://www.wikidata.org/entity/Q2876000	RAF Kinloss	EGQK	United Kingdom	Point(-3.56056 57.6494)
http://www.wikidata.org/entity/Q2876087	Lideta Army Airport	HAAL	Ethiopia	Point(38.726 9.00361)
http://www.wikidata.org/entity/Q2876099	Kenitra military Air Base	GMMY	Morocco	Point(-6.595833333 34.298888888)
http://www.wikidata.org/entity/Q2886441	Cambrai-Épinoy Air Base	LFQI	France	Point(3.15273 50.2196)
http://www.wikidata.org/entity/Q2886449	Creil Air Base	LFPC	France	Point(2.51913 49.2534)
http://www.wikidata.org/entity/Q2886451	Bordeaux-Mérignac Air Base	LFBD	France	Point(-0.715555555 44.828336111)
http://www.wikidata.org/entity/Q2886452	Évreux-Fauville Air Base	LFOE	France	Point(1.21972222 49.02861111)
http://www.wikidata.org/entity/Q2886453	Al Dhafra Air Base	OMAM	United Arab Emirates	Point(54.5475 24.24805556)
http://www.wikidata.org/entity/Q2886460	Pau Air Base	LFBP	France	Point(-0.418425 43.3809)
http://www.wikidata.org/entity/Q2886463	Orange-Caritat Air Base	LFMO	France	Point(4.868611111 44.14)
http://www.wikidata.org/entity/Q652649	McConnell Air Force Base	KIAB	United States of America	Point(-97.2672 37.6231)
http://www.wikidata.org/entity/Q652699	Matsushima Air Field	RJST	Japan	Point(141.21194444 38.40305556)
http://www.wikidata.org/entity/Q655892	RAF Gatow	EDBG	Germany	Point(13.138055555 52.474444444)
http://www.wikidata.org/entity/Q656939	Spangdahlem Air Base	ETAD	Germany	Point(6.6925 49.9727)
http://www.wikidata.org/entity/Q660972	Los Llanos Airbase	LEAB	Spain	Point(-1.863333333 38.948611111)
http://www.wikidata.org/entity/Q681505	Holloman Air Force Base	KHMN	United States of America	Point(-106.106 32.8525)
http://www.wikidata.org/entity/Q681570	Pápa Air Base	LHPA	Hungary	Point(17.497222222 47.363888888)
http://www.wikidata.org/entity/Q689065	Engels-2	XWSG	Russia	Point(46.20765 51.48089722)
http://www.wikidata.org/entity/Q708555	Pingtung Airport	RCSQ	Taiwan	Point(120.461051769 22.674192434)
http://www.wikidata.org/entity/Q708576	Taitung Airport	RCFN	Taiwan	Point(121.101666666 22.754722222)
http://www.wikidata.org/entity/Q723474	Supadio Airport	WIOO	Indonesia	Point(109.403888888 -0.150555555)
http://www.wikidata.org/entity/Q730187	Wright-Patterson Air Force Base	KFFO	United States of America	Point(-84.049444444 39.823055555)
http://www.wikidata.org/entity/Q730550	RAF Geilenkirchen	ETNG	Germany	Point(6.042389 50.960194)
http://www.wikidata.org/entity/Q735912	Nellis Air Force Base	KLSV	United States of America	Point(-115.034252777 36.236197222)
http://www.wikidata.org/entity/Q744802	Kabul International Airport	OAKB	Afghanistan	Point(69.212305555 34.565861111)
http://www.wikidata.org/entity/Q747620	Soto Cano Air Base	MHSC	Honduras	Point(-87.613263888 14.381983333)
http://www.wikidata.org/entity/Q755023	Dover Air Force Base	KDOV	United States of America	Point(-75.4647 39.1283)
http://www.wikidata.org/entity/Q761001	Shepherd Field Air National Guard Base	KMRB	United States of America	Point(-77.9844 39.4019)
http://www.wikidata.org/entity/Q768542	Joint Base Andrews	KADW	United States of America	Point(-76.86703 38.81081)
http://www.wikidata.org/entity/Q772162	RAF Mildenhall	EGUN	United Kingdom	Point(0.480833333 52.365)
http://www.wikidata.org/entity/Q780114	Hohn Air Base	ETNH	Germany	Point(9.53817 54.3136)
http://www.wikidata.org/entity/Q780450	Hang Nadim Airport	WIDD	Indonesia	Point(104.118611111 1.120833333)
http://www.wikidata.org/entity/Q784017	Camp Shorabak	OAZI	Afghanistan	Point(64.19239 31.86644)
http://www.wikidata.org/entity/Q790794	Aviano Air Base	LIPA	Italy	Point(12.596472222 46.031888888)
http://www.wikidata.org/entity/Q800126	Bagram Air Base	OAIX	Afghanistan	Point(69.265 34.946388888)
http://www.wikidata.org/entity/Q808307	Barksdale Air Force Base	KBAD	United States of America	Point(-93.6628 32.5019)
http://www.wikidata.org/entity/Q811581	Baumholder Army Airfield	EDEK	Germany	Point(7.30528 49.6514)
http://www.wikidata.org/entity/Q812921	Beale Air Force Base	KBAB	United States of America	Point(-121.436388888 39.136111111)
http://www.wikidata.org/entity/Q820223	Rostock Airport	ETNL	Germany	Point(12.279288333 53.918085)
http://www.wikidata.org/entity/Q821000	Piacenza-San Damiano Air Base	LIMS	Italy	Point(9.72333333 44.91305556)
http://www.wikidata.org/entity/Q830708	Faßberg Air Base	ETHS	Germany	Point(10.18384722 52.91937222)
http://www.wikidata.org/entity/Q833642	Wunstorf Air Base	ETNW	Germany	Point(9.427166666 52.457333333)
http://www.wikidata.org/entity/Q834001	Diepholz Air Base	ETND	Germany	Point(8.340666666 52.5855)
http://www.wikidata.org/entity/Q834045	Holzdorf Air Base	ETSH	Germany	Point(13.1677 51.7678)
http://www.wikidata.org/entity/Q834404	Kecskemét Air Base	LHKE	Hungary	Point(19.749444444 46.917222222)
http://www.wikidata.org/entity/Q835715	Kaufbeuren Air Base	ETSK	Germany	Point(10.613 47.8724)
http://www.wikidata.org/entity/Q838717	Chuguyevka	UHS2	Russia	Point(133.868333333 44.083333333)
http://www.wikidata.org/entity/Q839584	Severomorsk-3	XLMV	Russia	Point(33.716666666 68.866666666)
http://www.wikidata.org/entity/Q860035	Hamamatsu Air Base	RJNH	Japan	Point(137.70305556 34.75027778)
http://www.wikidata.org/entity/Q872084	Coleman Army Airfield	ETOR	Germany	Point(8.46639 49.56)
http://www.wikidata.org/entity/Q891455	Bolling Air Force Base	KBOF	United States of America	Point(-77.015811 38.842879)
http://www.wikidata.org/entity/Q905933	Diori Hamani International Airport	DRRN	Niger	Point(2.170277777 13.481666666)
http://www.wikidata.org/entity/Q908071	Chkalovsky Airport	UUMU	Russia	Point(38.061666666 55.878333333)
http://www.wikidata.org/entity/Q915348	Batlava-Donja Penduha Airfield	LYPT	Kosovo	Point(21.22 42.8455)
http://www.wikidata.org/entity/Q924498	Morón Air Base	LEMO	Spain	Point(-5.61583333 37.17472222)
http://www.wikidata.org/entity/Q938047	Ämari Air Base	EEEI	Estonia	Point(24.208333333 59.26)
http://www.wikidata.org/entity/Q938394	Naval Air Station Sigonella	LICZ	Italy	Point(14.922222222 37.401666666)
http://www.wikidata.org/entity/Q939039	Taszár Air Base	LHTA	Hungary	Point(17.9175 46.393)
http://www.wikidata.org/entity/Q939039	Taszár Air Base	LHTA	Hungary	Point(17.918333333 46.393333333)
http://www.wikidata.org/entity/Q947089	Chaumont-Semoutiers Air Base	LFJA	France	Point(5.05027778 48.07972222)
http://www.wikidata.org/entity/Q948600	Batajnica Air Base	LYBT	Serbia	Point(20.2575 44.935277777)
http://www.wikidata.org/entity/Q955079	Eisk Airport	URKE	Russia	Point(38.2145 46.6835)
http://www.wikidata.org/entity/Q955268	RAAF Base Williamtown	YWLM	Australia	Point(151.834444444 -32.795)
http://www.wikidata.org/entity/Q955268	RAAF Base Williamtown	YWLM	Australia	Point(151.8427778 -32.798333333)
http://www.wikidata.org/entity/Q955757	RAAF Base Amberley	YAMB	Australia	Point(152.711666666 -27.64)
http://www.wikidata.org/entity/Q955792	RAAF Base Pearce	YPEA	Australia	Point(116.015 -31.667777777)
http://www.wikidata.org/entity/Q956022	Malmstrom Air Force Base	KGFA	United States of America	Point(-111.20556 47.50833)
http://www.wikidata.org/entity/Q959449	RAAF Base Edinburgh	YPED	Australia	Point(138.620833333 -34.7025)
http://www.wikidata.org/entity/Q960480	Ellsworth Air Force Base	KRCA	United States of America	Point(-103.103566666 44.145041666)
http://www.wikidata.org/entity/Q973830	Cazaux Air Base	LFBC	France	Point(-1.12861111 44.53222222)
http://www.wikidata.org/entity/Q979272	N'Djamena International Airport	FTTJ	Chad	Point(15.024722222 12.125)
http://www.wikidata.org/entity/Q980034	Randolph Air Force Base	KRND	United States of America	Point(-98.2789 29.529675)
http://www.wikidata.org/entity/Q982089	Laughlin Air Force Base	KDLF	United States of America	Point(-100.778055555 29.359444444)
http://www.wikidata.org/entity/Q994759	Rheine-Hopsten Air Base	ETNP	Germany	Point(7.54111 52.3386)
http://www.wikidata.org/entity/Q1015314	Ärna Airbase	ESCM	Sweden	Point(17.588611111 59.897222222)
http://www.wikidata.org/entity/Q1023449	5th Canadian Division Support Base Gagetown	CYCX	Canada	Point(-66.436666666 45.837777777)
http://www.wikidata.org/entity/Q1023455	CFB Suffield	CYSD	Canada	Point(-111.175 50.2733)
http://www.wikidata.org/entity/Q1023457	CFB Valcartier	CYOY	Canada	Point(-71.493055555 46.893055555)
http://www.wikidata.org/entity/Q1029503	Marine Corps Air Station Miramar	KNKX	United States of America	Point(-117.139722222 32.872777777)
http://www.wikidata.org/entity/Q1029924	Marco Fidel Suárez Air Base	SKGB	Colombia	Point(-76.49638889 3.45888889)
http://www.wikidata.org/entity/Q1030389	Iwakuni Air Base	RJOI	Japan	Point(132.244166666 34.145)
http://www.wikidata.org/entity/Q1030442	Marine Corps Air Station Yuma	KNYL	United States of America	Point(-114.606111111 32.656666666)
http://www.wikidata.org/entity/Q1030738	Marine Corps Air Station New River	KNCA	United States of America	Point(-77.43967 34.70842)
http://www.wikidata.org/entity/Q1031183	Marine Corps Air Station Beaufort	KNBC	United States of America	Point(-80.723055555 32.477222222)
http://www.wikidata.org/entity/Q1031279	Marine Corps Air Station Camp Pendleton	KNFG	United States of America	Point(-117.355277777 33.301111111)
http://www.wikidata.org/entity/Q1031458	Mărculești Air Force Base	LUBM	Moldova	Point(28.2125 47.8625)
http://www.wikidata.org/entity/Q1031547	Marine Corps Air Station Futenma	ROTM	Japan	Point(127.748055555 26.270833333)
http://www.wikidata.org/entity/Q1031594	Marine Corps Air Station Cherry Point	KNKT	United States of America	Point(-76.8808 34.9008)
http://www.wikidata.org/entity/Q1031829	March Air Reserve Base	KRIV	United States of America	Point(-117.27611 33.89861)
http://www.wikidata.org/entity/Q1032107	CFB Borden	CYBN	Canada	Point(-79.9125 44.271666666)
http://www.wikidata.org/entity/Q1032108	CFB Cold Lake	CYOD	Canada	Point(-110.279 54.405)
http://www.wikidata.org/entity/Q1528445	Muir Army Airfield	KMUI	United States of America	Point(-76.5692 40.4347)
http://www.wikidata.org/entity/Q1529149	Naha Air Base	ROAH	Japan	Point(127.64583333 26.19583333)
http://www.wikidata.org/entity/Q1529336	Mungalalu Truscott Airbase	YTST	Australia	Point(126.380833333 -14.089722222)
http://www.wikidata.org/entity/Q1551466	RMAF Butterworth	WMKB	Malaysia	Point(100.391111111 5.466111111)
http://www.wikidata.org/entity/Q1551483	RAAF Williams	YMPC	Australia	Point(144.753333333 -37.931666666)
http://www.wikidata.org/entity/Q1551483	RAAF Williams	YMPC	Australia	Point(144.75389 -37.93113)
http://www.wikidata.org/entity/Q1551495	RAAF Base Tindal	YPTN	Australia	Point(132.377777777 -14.521111111)
http://www.wikidata.org/entity/Q1581914	Florennes Air Base	EBFS	Belgium	Point(4.645555 50.243333)
http://www.wikidata.org/entity/Q1583022	MacDill Air Force Base	KMCF	United States of America	Point(-82.5211 27.8494)
http://www.wikidata.org/entity/Q1584082	Latina Air Base	LIRL	Italy	Point(12.90901944 41.54243611)
http://www.wikidata.org/entity/Q1584082	Latina Air Base	LIRL	Italy	Point(12.909167 41.545555)
http://www.wikidata.org/entity/Q1602573	Kiel-Holtenau (Unterland) Heliport	ETMK	Germany	Point(10.1648 54.3784)
